co_gt,pt08_s1_co,c6h6_gt,pt08_s2_nmhc,nox_gt,pt08_s3_nox,no2_gt,pt08_s4_no2,pt08_s5_o3,t,rh,ah,Datetime
0.063482834,-0.259852879,0.418835804,0.566557082,-0.086899916,-0.712065256,-0.064836876,0.664882704,-0.182743701,1.689915543,-1.331240665,0.681320016,9/1/2004 12:00
0.618717945,-0.069081263,0.579455753,0.71218229,0.222547862,-0.890993034,0.226320001,0.758557378,0.392133587,1.189282465,-0.945938932,0.599085931,9/1/2004 20:00
0.063482834,-0.182635796,0.164520885,0.323848402,0.048483487,-0.69683736,0.309507681,0.486049237,0.372479663,1.098258268,-0.692904958,0.85201804,9/1/2004 21:00
-0.283539111,-0.350696505,-0.089794034,0.058735844,-0.198107711,-0.506488659,0.205523082,0.338440661,0.082584278,1.029990121,-0.549135655,0.946213446,9/1/2004 22:00
0.549313556,0.580450666,1.31563052,1.324554959,-0.720300837,-1.107990553,-1.749387382,1.578920427,0.689399194,0.461088896,0.445747924,1.182947933,9/2/2004 7:00
0.826931112,0.680378655,1.141625575,1.19013169,0.793092203,-1.214585825,-0.314399914,1.417118718,1.382200028,0.984478023,-0.255846276,1.305302283,9/2/2004 9:00
0.896335501,0.921114265,1.583330435,1.522455882,-0.048218944,-1.157481215,-0.79272907,1.465375368,1.094761384,0.938965925,-0.434120212,0.953938466,9/7/2004 8:00
0.063482834,-0.019117269,0.030670927,0.189425133,-0.347996479,-0.487453789,-0.77193215,0.278829505,0.099781462,1.5306232,-1.170219045,0.753835527,9/7/2004 10:00
-1.04698739,-1.131951692,-0.852738792,-0.912098875,-0.662279378,1.602574942,-0.459978353,-0.805525805,-0.543884561,0.540735068,-0.911434299,-0.224500887,9/9/2004 2:00
-1.324604946,-1.372687302,-1.053513728,-1.259358986,-0.812168146,2.028956031,-0.896713669,-0.876491467,-0.774818173,0.438332847,-0.790668084,-0.218769421,9/9/2004 4:00
-1.04698739,-0.995686252,-0.705503839,-0.680592134,-0.47854476,1.488365722,-0.626353711,-0.646562723,-0.575822188,0.313174577,-0.802169629,-0.378253706,9/9/2004 6:00
0.618717945,0.416932138,1.074700596,1.134121995,1.503855069,-0.133405206,0.517476879,0.378181431,0.922789546,0.24490643,-0.687154186,-0.338631829,9/9/2004 7:00
0.96573989,1.120970243,1.489635464,1.458978228,1.682754565,-0.350402725,0.954212195,0.710300728,1.387113509,0.847941729,-1.181720589,-0.20805407,9/9/2004 9:00
-0.283539111,-0.246226335,0.325140834,0.480675549,0.048483487,0.658445388,0.101538483,-0.172512103,-0.246618955,2.224682695,-1.981077916,-0.140273249,9/9/2004 12:00
0.271696001,0.235244885,0.807000681,0.906349234,0.744740988,0.152117845,1.182978313,0.230572855,0.298777447,1.997122205,-1.837308613,-0.031624579,9/9/2004 14:00
0.549313556,0.262497973,0.807000681,0.910083213,0.730235623,0.171152715,1.328556752,0.168123073,0.342998776,2.372597014,-2.050087181,-0.159212008,9/9/2004 16:00
1.451570613,0.93928299,1.677025405,1.597135476,1.353966301,-0.148633102,2.098042786,0.704623475,0.881024956,2.281572817,-2.009831777,-0.145257133,9/9/2004 17:00
2.284423281,1.438922935,2.961984997,2.474620703,1.880994548,-0.658767619,2.264418144,1.360346189,3.146139741,2.008500229,-1.889065562,-0.15397893,9/9/2004 18:00
-0.075325944,0.067184177,0.110980902,0.271572687,0.062988852,0.045522572,0.517476879,0.082964279,0.63043742,1.223416538,-1.112711324,0.381788592,9/9/2004 21:00
-0.630561056,-0.350696505,-0.384263941,-0.266120389,-0.459204274,0.445254843,-0.314399914,-0.135609959,-0.168003257,0.870697778,-0.652649553,0.545509179,9/10/2004 0:00
0.271696001,0.121690352,0.740075702,0.850339538,0.904299999,0.129276,0.683852238,0.233411482,0.365109441,1.735427641,-1.756797803,-0.155972483,9/10/2004 11:00
0.341100389,0.176196528,0.726690706,0.842871579,0.84627854,0.095013234,1.120587554,0.145414061,0.190680862,1.792317764,-1.756797803,-0.080715836,9/10/2004 13:00
0.410504778,0.171654347,0.552685762,0.682310452,0.585181977,0.049329546,0.787836837,0.199347964,-0.059906673,1.803695788,-1.676286993,0.102192704,9/10/2004 17:00
-0.283539111,-0.114503076,-0.116564026,0.032597987,-0.091735037,0.178766663,0.41349228,-0.135609959,0.033449467,0.859319754,-0.790668084,0.339425579,9/10/2004 23:00
0.688122334,1.198187325,1.101470587,1.152791893,1.126715589,-0.852923294,0.559070719,1.275187395,1.34534892,0.893453827,0.204215495,1.770049459,9/13/2004 10:00
0.688122334,0.603161572,1.114855583,1.163993832,0.570676613,-0.533137477,0.704649157,0.835200292,0.266839819,1.906098009,-1.423253019,0.820868766,9/13/2004 17:00
-0.005921555,0.435100863,0.592840749,0.723384229,0.502984911,-0.704451308,0.018350803,0.968615736,1.107045087,0.859319754,-0.002812302,1.400494466,9/13/2004 22:00
-0.769369834,-0.427913587,-0.437803924,-0.333332023,-0.696125229,0.037908624,-1.499824344,0.165284446,0.107151684,0.961721974,-0.175335466,1.374329075,9/13/2004 23:00
0.826931112,0.866608089,0.954235634,1.037038523,0.478809304,-0.795818684,0.018350803,1.385893827,0.684485713,1.064124195,0.209966267,2.167265008,9/15/2004 17:00
2.770254004,1.988526875,2.466740154,2.15349845,1.837478455,-1.294532279,1.224572153,2.33967232,1.495210093,1.018612097,0.077698508,1.862500506,9/15/2004 18:00
-0.908178612,-0.895758263,-0.718888835,-0.706729992,-0.671949621,0.384343259,-1.167073627,0.156768567,-0.430874496,0.49522297,1.015074366,1.877452157,9/16/2004 1:00
-1.116391779,-1.15920478,-1.013358741,-1.192147351,-0.812168146,1.042949763,-1.291855146,-0.056128418,-0.669178329,0.47246692,1.032326682,1.844558524,9/16/2004 2:00
-0.977583001,-0.877589538,-0.785813813,-0.811281423,-0.817003267,0.490938531,-1.364644365,0.125543676,-0.480009307,0.301796553,1.400376098,1.836335115,9/16/2004 3:00
-0.838774223,-0.600516478,-0.477958911,-0.381873759,-0.299645263,0.041715598,-1.271058226,0.344117914,-0.187657182,0.210772357,1.492388453,1.729929193,9/16/2004 5:00
1.382166224,1.416212029,1.984880307,1.821174257,1.368471666,-1.222199773,-0.626353711,2.13812984,1.153723157,0.324552602,1.342868377,1.828610095,9/16/2004 8:00
1.035144279,1.166392056,1.529790452,1.488850065,1.455503853,-1.081341735,-0.314399914,1.681110979,1.173377081,0.461088896,1.049578998,1.84256497,9/16/2004 9:00
-0.005921555,-0.291648148,0.204675872,0.361188199,0.440128331,-0.236193504,0.330304601,0.477533358,0.087497759,0.654515313,-0.135080061,0.852516429,9/16/2004 13:00
-0.144730333,-0.396118318,0.003900936,0.159553296,0.469139061,-0.064879674,-0.085633796,0.236250108,-0.155719555,0.654515313,-0.18683701,0.784984801,9/16/2004 15:00
0.132887223,-0.200804521,0.244830859,0.394794016,0.353096144,-0.23238653,-0.023243036,0.378181431,0.04573317,0.700027411,-0.232843187,0.819871989,9/16/2004 16:00
0.96573989,0.267040155,1.155010571,1.197599649,0.464303939,-0.7349071,0.039147723,0.991324748,0.421614474,0.620381239,-0.008563074,0.954187661,9/16/2004 18:00
-0.075325944,-0.50513067,-0.10317903,0.047533905,-0.135251131,0.045522572,-0.355993754,0.247604614,-0.281013323,0.415576798,0.330732482,0.956679603,9/16/2004 21:00
-0.422347889,-0.632311747,-0.223643992,-0.075687424,0.345037608,0.277747987,-0.148024555,0.134059555,-0.111498225,0.3700647,0.445747924,1.012997491,9/16/2004 23:00
-0.908178612,-1.245506225,-0.54488389,-0.467755292,-0.309315506,0.719356972,-0.81352599,-0.093030562,-0.654437886,0.438332847,0.152458546,0.813642134,9/17/2004 1:00
-1.255200557,-1.604338549,-1.187363686,-1.546875422,-1.000737886,2.432495276,-1.811778141,-0.586951567,-1.398830272,0.233528406,0.555012595,0.868714051,9/17/2004 5:00
0.063482834,-0.327985598,-0.063024043,0.084873702,0.483644425,0.079785338,-0.418384513,0.293022637,-0.131152149,0.24490643,0.480252557,0.810402609,9/17/2004 8:00
-0.491752278,-0.827625544,-0.464573915,-0.36320386,-0.014373093,0.55565709,-0.626353711,-0.121416827,-0.465268864,0.301796553,0.209966267,0.643442498,9/17/2004 9:00
-0.3529435,-0.664107016,-0.156719013,-0.00847579,-0.159426739,0.213029429,-0.459978353,0.000644111,-0.455441901,0.59762519,-0.439870984,0.388018447,9/17/2004 12:00
-0.005921555,-0.473335401,0.070825915,0.23049891,0.072659095,-0.00396809,-0.480775273,0.139736808,-0.317864431,0.665893337,-0.520381794,0.408701565,9/17/2004 13:00
-0.3529435,-0.536925939,-0.10317903,0.051267885,-0.125580888,0.148310871,-0.605556791,0.099996038,-0.526687377,0.688649386,-0.359360174,0.64119975,9/17/2004 15:00
0.549313556,0.144401259,0.673150723,0.794329843,0.377271751,-0.380858517,0.018350803,0.622303307,0.158743235,0.688649386,-0.382363263,0.608056922,9/17/2004 17:00
0.688122334,-0.119045258,0.766845694,0.880211376,0.478809304,-0.380858517,0.37189844,0.466178852,0.0899545,0.59762519,-0.399615579,0.435614538,9/17/2004 19:00
-0.422347889,-0.786745912,-0.437803924,-0.337066003,-0.062724308,0.551850116,-0.127227636,-0.274702656,-0.531600858,0.517979019,-0.370861719,0.351636094,9/17/2004 21:00
-0.561156667,-0.823083362,-0.518113898,-0.434149475,-0.333491114,0.715549998,-0.355993754,-0.3116048,-0.752707508,0.517979019,-0.382363263,0.350140929,9/17/2004 23:00
-0.838774223,-1.186457868,-0.866123788,-0.927034793,-0.628433528,1.218070567,-0.855119829,-0.569919808,-1.096651184,0.449710871,-0.221341643,0.415679003,9/18/2004 1:00
-0.630561056,-0.886673901,-0.504728903,-0.419213556,-0.333491114,0.559464064,-0.605556791,-0.198059741,-0.696202475,0.279040504,0.071947736,0.464521065,9/18/2004 7:00
-0.699965445,-0.932095714,-0.692118843,-0.661922236,-0.318985749,0.768847634,-0.626353711,-0.35134557,-0.8067558,0.358686675,0.014440014,0.525822837,9/18/2004 8:00
-0.699965445,-0.932095714,-0.651963856,-0.60964652,-0.507555489,0.673673284,-0.79272907,-0.462052003,-1.12367533,1.200660489,-1.198972906,0.213084121,9/18/2004 15:00
-0.561156667,-0.823083362,-0.651963856,-0.602178561,-0.372172086,0.6127617,-0.79272907,-0.493276894,-1.096651184,1.314440734,-1.302486804,0.19638811,9/18/2004 16:00
-0.422347889,-0.586889934,-0.491343907,-0.400543657,-0.183602347,0.391957207,-0.231212235,-0.291734415,-0.836236686,1.234794563,-1.216225222,0.23376724,9/18/2004 17:00
0.202291612,-0.078165626,0.191290876,0.35372024,0.275734199,-0.240000478,0.4342892,0.202186591,-0.005858381,0.882075803,-0.813671173,0.349393347,9/18/2004 19:00
-0.422347889,-0.50513067,-0.357493949,-0.236248551,-0.294810142,0.197801533,-0.044039956,-0.104385068,-0.376826204,0.677271362,-0.50888025,0.430630655,9/18/2004 21:00
0.063482834,0.185280891,0.044055923,0.200627073,0.062988852,-0.300912063,-0.148024555,0.264636373,0.335628555,0.426954822,0.060446191,0.695773279,9/19/2004 0:00
-0.491752278,-0.614143021,-0.411033932,-0.299726206,-0.449534031,0.064557442,-0.626353711,-0.013549021,-0.204854366,0.347308651,0.215717039,0.718200757,9/19/2004 1:00
-0.630561056,-0.764035005,-0.531498894,-0.445351414,-0.628433528,0.220643377,-0.979901348,-0.073160177,-0.460355383,0.233528406,0.411243292,0.731906438,9/19/2004 2:00
-0.630561056,-0.723155373,-0.317338962,-0.195174774,-0.681619865,0.079785338,-1.083885947,0.122705049,-0.384196426,0.14250421,0.595268,0.744366148,9/19/2004 3:00
-0.838774223,-1.26367495,-0.852738792,-0.908364895,-0.734806201,0.681287232,-1.187870547,-0.288895788,-0.747794027,0.14250421,0.578015683,0.722187864,9/19/2004 4:00
-0.769369834,-0.941180077,-0.718888835,-0.702996012,-0.497885246,0.391957207,-1.021495188,-0.254832271,-0.457898642,-0.08505628,0.997822049,0.712967679,9/19/2004 7:00
-0.283539111,-0.36886523,-0.183489005,-0.034613648,-0.086899916,-0.102949414,-0.543166032,0.068771147,0.023622505,0.529357043,-0.083323112,0.702252328,9/19/2004 9:00
-0.005921555,-0.114503076,0.003900936,0.155819316,0.043648366,-0.186702842,0.080741563,0.125543676,0.021165765,1.416842955,-1.204723678,0.504142942,9/19/2004 11:00
-0.214134722,-0.287105966,-0.250413983,-0.120495181,-0.236788683,0.171152715,-0.106430716,-0.158318971,-0.733053583,1.940232082,-1.555520778,0.563201967,9/19/2004 16:00
1.590379391,1.07554843,1.369170503,1.358160776,1.194407291,-0.936676722,1.59891671,1.036742772,0.922789546,1.132392342,-0.652649553,0.970883672,9/19/2004 19:00
-0.283539111,-0.141756164,-0.223643992,-0.083155384,-0.3528316,-0.209544686,-0.252009154,0.193670711,-0.258902658,0.688649386,0.031692331,1.127128433,9/19/2004 22:00
-0.699965445,-0.582347752,-0.598423873,-0.531232946,-0.686454986,0.114048104,-0.667947551,-0.095869188,-0.337518355,0.586247166,0.250221672,1.19765039,9/20/2004 0:00
-0.838774223,-0.932095714,-0.73227383,-0.72539989,-0.560741826,0.395764181,-1.063089028,-0.192382488,-0.588105891,0.210772357,0.808046569,1.066325049,9/20/2004 6:00
2.492636448,1.684200726,2.319505201,2.045213039,2.393517431,-1.290725305,0.995806035,2.00187577,1.740884148,0.677271362,0.014440014,1.07056135,9/20/2004 9:00
0.96573989,0.80301755,1.0613156,1.122920056,1.155726318,-0.890993034,1.286962912,1.06229041,1.330608477,1.007234072,-0.434120212,1.09074608,9/20/2004 10:00
0.618717945,0.244329248,0.820385677,0.917551173,0.295074685,-0.597856035,0.517476879,0.681914463,0.207878046,1.439599004,-1.106960552,0.718699145,9/20/2004 13:00
0.341100389,0.276124517,0.713305711,0.824201681,0.18386689,-0.476032867,0.267913841,0.562692152,-0.037796008,1.906098009,-1.509514601,0.614535971,9/20/2004 16:00
2.423232059,1.847719254,2.841520035,2.39620713,2.209782813,-1.283111357,0.45508612,2.404960728,1.352719141,0.074236063,0.957566644,0.951695719,9/21/2004 7:00
0.826931112,0.716716105,1.007775617,1.078112299,0.638368314,-0.83008145,0.954212195,0.928874966,0.551821723,1.428220979,-0.825172717,1.226556917,9/21/2004 12:00
1.173953057,0.7666801,1.221935549,1.249875365,0.768916596,-0.940483696,1.59891671,1.15028783,0.456008842,1.348574808,-0.750412679,1.210608489,9/21/2004 13:00
0.202291612,0.130774715,0.231445864,0.391060037,-0.062724308,-0.582628139,0.247116921,0.508758249,0.239815673,0.688649386,0.238720128,1.374079881,9/21/2004 21:00
-0.699965445,-0.664107016,-0.571653881,-0.501361109,-0.691290108,0.125469026,-0.77193215,-0.03058078,-0.423504274,0.574869141,0.393990975,1.3389435,9/22/2004 0:00
-0.769369834,-0.809456818,-0.678733847,-0.650720296,-0.696125229,0.315817727,-0.77193215,-0.090191936,-0.529144118,0.392820749,0.681529582,1.288606272,9/22/2004 1:00
-1.116391779,-1.281843676,-1.040128733,-1.233221128,-0.896782773,1.058177659,-1.364644365,-0.388247714,-1.069627038,0.256284455,0.911560467,1.254466667,9/22/2004 3:00
2.35382767,1.752333446,2.520280137,2.187104267,2.219453056,-1.347829915,1.120587554,2.158000226,1.861264435,0.677271362,0.146707773,1.239265821,9/22/2004 9:00
1.104548668,0.943825171,1.31563052,1.328288939,1.295944843,-1.031851072,1.266165993,1.269510142,1.335521958,1.05274617,-0.388114035,1.246990841,9/22/2004 10:00
0.271696001,0.198907435,0.4322208,0.58522698,0.004967393,-0.605469983,0.39269536,0.53998314,0.129262349,1.507867151,-1.003446653,1.035175774,9/22/2004 12:00
0.063482834,0.108063808,0.258215855,0.409729935,-0.043383822,-0.582628139,0.122335402,0.477533358,-0.236791993,1.246172587,-0.69865573,1.104202567,9/22/2004 14:00
0.549313556,0.544113215,0.793615685,0.902615254,0.324085414,-0.670188542,0.829430676,0.803975401,0.119435387,1.746805666,-1.250729855,0.93749165,9/22/2004 16:00
2.006805725,1.434380754,2.292735209,2.03027712,1.276604357,-1.180323059,2.222824305,1.825880929,1.220055152,1.667159494,-1.187471361,0.937990038,9/22/2004 17:00
2.076210114,1.448007298,2.145500256,1.925725689,1.146056075,-1.241234643,2.118839705,1.726529003,1.291300628,1.280306661,-0.600892604,1.331467674,9/22/2004 18:00
2.145614503,1.266320045,2.212425235,1.981735384,1.054188766,-1.237427669,1.723698229,1.771947026,1.153723157,1.041368146,-0.353609402,1.251227143,9/22/2004 19:00
1.173953057,0.798475369,1.088085592,1.145323934,0.585181977,-0.955711592,1.162181394,1.138933324,0.637807642,0.802429631,0.261723216,1.644953972,9/22/2004 20:00
-0.491752278,-0.482419763,-0.437803924,-0.329598043,-0.6671145,-0.057265726,-0.83432291,0.205025217,-0.642154183,0.438332847,1.095585175,1.844309329,9/23/2004 1:00
-1.116391779,-1.290928038,-1.040128733,-1.222019189,-0.891947651,1.134317139,-1.343847445,-0.297411668,-1.079454001,0.552113092,0.601018772,1.547269848,9/23/2004 3:00
-1.116391779,-1.186457868,-1.026743737,-1.20334929,-0.763816931,0.959196335,-1.104682867,-0.288895788,-0.909938903,0.609003215,0.463000241,1.49992295,9/23/2004 5:00
0.410504778,0.825728457,1.0613156,1.126654035,0.24672347,-0.871958164,-0.168821475,1.170158215,0.920332805,0.847941729,0.077698508,1.505903611,9/23/2004 9:00
0.479909167,0.566824122,0.793615685,0.902615254,0.251558591,-0.84911632,0.330304601,0.948745351,0.261926338,1.337196783,-0.572138743,1.49394229,9/23/2004 12:00
1.937401336,1.534308743,2.13211526,1.925725689,0.913970242,-1.264076487,1.61971363,1.754915267,1.306041071,1.30306271,-0.514631022,1.517366544,9/23/2004 18:00
1.798592558,1.42075421,2.065190282,1.873449973,0.773751717,-1.229813721,1.286962912,1.746399388,0.996491762,1.098258268,-0.204089327,1.605332095,9/23/2004 19:00
-0.769369834,-0.632311747,-0.491343907,-0.400543657,-0.700960351,0.098820208,-0.979901348,-0.010710394,-0.656894626,0.586247166,0.2444709,1.176219689,9/24/2004 0:00
-1.185796168,-1.168289143,-1.026743737,-1.21081725,-0.850849118,1.012493971,-1.229464386,-0.254832271,-0.978727638,0.404198773,0.601018772,1.228301276,9/24/2004 4:00
2.423232059,2.156587584,2.57382012,2.224444064,2.712635452,-1.416355447,1.016602955,2.19490237,1.836697029,0.620381239,0.399741747,1.433886488,9/24/2004 9:00
0.757526723,0.80301755,1.101470587,1.156525873,0.590017099,-0.959518566,0.475883039,1.20706036,0.620610458,1.029990121,-0.296101681,1.337946723,9/24/2004 11:00
0.063482834,0.117148171,0.124365898,0.279040646,0.125845432,-0.415121283,-0.085633796,0.542821766,-0.145892593,0.085614087,1.492388453,1.450831694,9/24/2004 17:00
0.549313556,-0.02365945,0.044055923,0.204361052,0.24672347,-0.369437595,-0.044039956,0.315731649,-0.310494209,-0.221592575,1.509640769,0.868464857,9/24/2004 19:00
-0.977583001,-1.422651296,-1.066898724,-1.292964803,-0.720300837,1.499786644,-1.125479787,-0.717528385,-1.371806126,-0.403640967,1.492388453,0.530308333,9/24/2004 21:00
-0.699965445,-1.231879681,-0.866123788,-0.930768773,-1.04425398,1.001073049,-2.165325778,-0.745914649,-1.12121859,-0.244348624,0.238720128,-0.133046617,9/25/2004 1:00
-1.255200557,-1.772399258,-1.227518673,-1.655160833,-1.005573007,2.520055678,-1.94695812,-1.083711199,-1.61748018,-0.255726648,0.169710862,-0.210047624,9/25/2004 3:00
-1.185796168,-1.654302544,-1.187363686,-1.558077361,-1.049089101,2.287830264,-2.248513458,-0.975843393,-1.499556634,-0.232970599,0.221467811,-0.137532113,9/25/2004 6:00
-0.977583001,-1.409024752,-1.026743737,-1.20708327,-0.971727157,1.412226242,-2.019747339,-0.859459708,-1.327584796,-0.21021455,0.094950824,-0.20032905,9/25/2004 8:00
-0.769369834,-1.095614241,-0.745658826,-0.740335809,-0.54140134,0.890670802,-1.229464386,-0.663594482,-1.096651184,-0.073678256,-0.100575428,-0.178898349,9/25/2004 9:00
-0.491752278,-1.231879681,-0.558268886,-0.48642519,-1.020078372,0.883056854,-2.123731939,-0.765785034,-1.022948968,0.256284455,-1.04945283,-0.681024655,9/25/2004 13:00
-0.561156667,-1.050192428,-0.464573915,-0.36693784,-0.628433528,0.818338296,-1.416636665,-0.703335252,-0.912395643,0.404198773,-1.250729855,-0.749303864,9/25/2004 17:00
0.410504778,-0.473335401,0.08421091,0.241700849,-0.00470285,0.056943494,-0.626353711,-0.339991065,-0.281013323,0.199394332,-0.986194337,-0.672053664,9/25/2004 20:00
-0.491752278,-0.91846917,-0.330723958,-0.213844673,-0.360084283,0.148310871,-0.74073677,-0.388247714,-0.31540769,-0.460531089,0.572264911,-0.170425747,9/26/2004 3:00
-1.04698739,-1.545290192,-0.919663771,-1.012916326,-0.787992538,1.122896217,-1.354245905,-0.816880311,-0.836236686,-0.449153065,0.468751013,-0.228986383,9/26/2004 6:00
-0.769369834,-1.200084412,-0.892893779,-0.979310509,-0.580082312,1.195228723,-1.042292108,-0.885007346,-1.283363466,0.506600994,-0.991945109,-0.362056084,9/26/2004 11:00
-0.838774223,-1.218253137,-0.799198809,-0.822483362,-0.696125229,0.818338296,-1.187870547,-0.771462287,-1.310387612,0.517979019,-1.089708235,-0.468212811,9/26/2004 14:00
-0.838774223,-1.33180767,-0.946433762,-1.065192042,-0.464039395,1.267561229,-0.875916749,-0.973004766,-1.352152201,0.517979019,-1.147215957,-0.523035534,9/26/2004 15:00
-0.005921555,-0.623227384,-0.384263941,-0.269854368,0.116175189,0.296782857,-0.272806074,-0.436504364,-0.595476113,0.233528406,-0.756163451,-0.415383641,9/26/2004 20:00
0.132887223,-0.246226335,-0.022869056,0.133415438,0.295074685,-0.247614426,0.059944643,-0.121416827,0.168570198,-0.050922207,-0.1063262,-0.162451532,9/26/2004 23:00
-0.144730333,-0.500588488,-0.223643992,-0.083155384,-0.00470285,-0.11817731,-0.168821475,-0.2150915,0.003968581,-0.107812329,0.106452369,-0.056294805,9/27/2004 0:00
-0.769369834,-1.018397159,-0.692118843,-0.665656215,-0.638103771,0.334852597,-0.75113523,-0.550049423,-0.344888577,-0.301238746,0.543511051,0.007748104,9/27/2004 2:00
-1.04698739,-1.386313846,-0.973203754,-1.098797859,-0.652609135,0.936354491,-0.865518289,-0.745914649,-0.654437886,-0.392262942,0.664277265,-0.015177762,9/27/2004 3:00
2.35382767,1.198187325,2.239195226,1.996671303,2.693294966,-1.107990553,0.4342892,1.510793391,1.266733222,-0.289860722,0.474501785,-0.020410841,9/27/2004 7:00
-0.3529435,-0.868505175,-0.250413983,-0.120495181,0.048483487,0.201608507,-0.335196834,-0.470567882,-0.728140102,0.49522297,-1.078206691,-0.473196695,9/27/2004 12:00
-0.214134722,-0.632311747,-0.076409039,0.073671763,0.009802515,-0.015389012,-0.085633796,-0.354184197,-0.452985161,0.654515313,-1.216225222,-0.460487791,9/27/2004 15:00
-0.075325944,-0.400660499,0.218060868,0.372390138,0.043648366,-0.171474946,0.018350803,-0.112900947,-0.278556582,0.756917533,-1.279483716,-0.431581264,9/27/2004 16:00
0.96573989,-0.050912538,0.632995736,0.753256066,0.928475606,-0.498874711,0.704649157,0.216379723,0.573932388,0.176638283,-0.727409591,-0.447031304,9/27/2004 20:00
-0.561156667,-0.959348802,-0.45118892,-0.348267942,-0.410853059,0.220643377,-0.439181433,-0.533017664,-0.320321171,-0.096434305,-0.163833922,-0.265867124,9/27/2004 23:00
-0.908178612,-1.390856027,-0.892893779,-0.979310509,-0.662279378,0.982038179,-0.79272907,-0.862298334,-0.698659216,-0.255726648,0.140957001,-0.218769421,9/28/2004 1:00
-1.185796168,-1.667929088,-1.08028372,-1.296698783,-0.570412069,1.36273558,-0.907112129,-1.024100043,-0.870631054,-0.358128869,0.290477077,-0.242442869,9/28/2004 3:00
-1.116391779,-1.636133818,-1.066898724,-1.296698783,-0.652609135,1.427454138,-1.042292108,-0.998552405,-0.892741719,-0.540177261,0.595268,-0.26387357,9/28/2004 4:00
0.202291612,-0.105418714,0.713305711,0.82793566,0.609357585,-0.479839841,0.184726162,0.176638952,0.281580263,-0.460531089,0.503255646,-0.2282388,9/28/2004 7:00
0.896335501,0.644041204,1.235320545,1.261077304,1.489349704,-0.818660528,1.453338271,0.630819187,2.794825843,0.791051607,-1.12996364,-0.212290372,9/28/2004 11:00
3.741915449,1.684200726,3.898934699,3.038451636,2.480549619,-1.397320577,2.035652026,2.055809673,2.131505895,0.620381239,-0.911434299,-0.139027278,9/28/2004 19:00
-0.005921555,-0.087249988,0.191290876,0.35372024,0.024307879,-0.479839841,0.37189844,0.111350544,0.726250302,0.256284455,-0.048818479,0.316499713,9/28/2004 21:00
-0.699965445,-0.809456818,-0.598423873,-0.546168865,-0.517225732,0.190187585,-0.543166032,-0.5046314,-0.155719555,0.119748161,-0.020064618,0.143309746,9/28/2004 23:00
-0.699965445,-0.813999,-0.571653881,-0.512563048,-0.464039395,0.174959689,-0.522369112,-0.484761014,-0.163089776,-0.039544182,0.255972444,0.159008981,9/29/2004 0:00
-1.185796168,-1.540748011,-1.093668716,-1.3303046,-0.879859847,1.4769448,-1.375042825,-0.870814214,-0.959073714,-0.050922207,0.175461634,0.067305517,9/29/2004 5:00
-0.977583001,-1.163746961,-0.825968801,-0.856089179,-0.725135958,0.74600579,-1.208667466,-0.674948988,-0.7158564,-0.267104673,0.509006418,0.031421552,9/29/2004 6:00
1.451570613,0.989246984,2.38643018,2.097488754,1.731105781,-1.229813721,0.226320001,1.496600259,1.396940471,-0.278482697,0.549261823,0.056340972,9/29/2004 8:00
1.104548668,0.889318995,1.195165558,1.231205467,1.581217013,-0.913834878,1.661307469,0.659205452,1.333065217,0.893453827,-0.928686615,0.20411313,9/29/2004 11:00
2.423232059,1.507055655,2.787980052,2.355133353,1.624733107,-1.302146227,1.931667427,1.578920427,1.48046965,0.882075803,-0.945938932,0.152779126,9/29/2004 18:00
2.492636448,2.397323194,2.66751509,2.280453759,1.315285329,-1.462039136,1.141384474,1.956457747,1.731057186,0.688649386,0.284726305,1.452077665,9/30/2004 19:00
-0.3529435,0.326088512,0.044055923,0.204361052,-0.47854476,-0.594049061,-0.563962952,0.30721577,0.212791527,0.517979019,0.681529582,1.563218276,9/30/2004 21:00
-0.283539111,0.380594688,0.070825915,0.23049891,-0.401182816,-0.639732749,-0.418384513,0.386697311,0.333171814,0.404198773,0.877055834,1.519110903,9/30/2004 23:00
-0.144730333,0.307919786,0.030670927,0.189425133,-0.173932103,-0.662574594,-0.418384513,0.372504178,0.338085295,0.313174577,0.974818961,1.428155022,10/1/2004 0:00
-0.908178612,-0.750408461,-0.825968801,-0.871025098,-0.655026696,0.228257325,-1.031893648,-0.26334815,-0.40385035,0.301796553,0.940314328,1.391025087,10/1/2004 3:00
-1.04698739,-0.927553533,-0.959818758,-1.072660001,-0.778322295,0.513780375,-1.187870547,-0.325797932,-0.531600858,0.256284455,1.020825138,1.361121783,10/1/2004 4:00
-0.3529435,0.071726358,-0.049639047,0.11101156,0.179031768,-0.605469983,-0.875916749,0.361149673,0.126805608,0.14250421,1.285360656,1.373581493,10/1/2004 6:00
0.549313556,1.089174974,0.940850638,1.025836584,0.725400502,-1.043271994,-0.418384513,1.065129036,0.915419324,0.301796553,0.969068188,1.41793806,10/1/2004 7:00
1.104548668,1.448007298,1.382555498,1.376830675,1.397482395,-1.256462539,0.059944643,1.303573659,1.360089363,0.540735068,0.566514139,1.45656316,10/1/2004 9:00
0.896335501,1.507055655,1.302245524,1.31335302,1.353966301,-1.245041617,0.538273799,1.243962504,1.414137655,0.711405435,0.301978621,1.497680203,10/1/2004 11:00
1.382166224,1.711453814,1.623485422,1.5560617,1.078364374,-1.355443863,0.4342892,1.601629438,1.409224174,0.72278346,0.284726305,1.520855263,10/1/2004 13:00
